class_Id,SpellsKnown,Name,Gender,Heritage,TemplateString,Stuck,AiUsesMana,AllowGive,IgnoreCollisions,ReportCollisions,Ethereal,GravityStatus,Attackable,ReportCollisionsAsEnvironment,AllowEdgeSlide,NeverFailCasting,AiImmobile,NonProjectileMagicImmune,Strength,Endurance,Quickness,Coordination,Focus,Self,MaxHealth,MaxStamina,MaxMana,DeathTreasureType,ItemType,CreatureType,ItemsCapacity,ContainersCapacity,Mass,ItemUseable,Level,ArmorType,CombatMode,TargetingTactic,PhysicsState,AiAllowedCombatStyle,ShowableOnRadar,XpValue,AxeSkill,BowSkill,CrossbowSkill,DaggerSkill,MaceSkill,MeleeDefenseSkill,MissileDefenseSkill,SlingSkill,SpearSkill,StaffSkill,SwordSkill,ThrownWeaponSkill,UnarmedCombatSkill,ArcaneLoreSkill,MagicDefenseSkill,ManaConversionSkill,DeceptionSkill,HealingSkill,JumpSkill,LockpickSkill,RunSkill,CreatureEnchantmentSkill,ItemEnchantmentSkill,LifeMagicSkill,WarMagicSkill,TwoHandedCombatSkill,VoidMagicSkill,HeavyWeaponsSkill,LightWeaponsSkill,FinesseWeaponsSkill,MissileWeaponsSkill,ShieldSkill,DualWieldSkill,RecklessnessSkill,SneakAttackSkill,DirtyFightingSkill,SummoningSkill,BaseArmor,HealthRate,StaminaRate,ManaRate,Shade,ArmorModVsSlash,ArmorModVsPierce,ArmorModVsBludgeon,ArmorModVsCold,ArmorModVsFire,ArmorModVsAcid,ArmorModVsElectric,VisualAwarenessRange,PowerupTime,ChargeSpeed,Modelscale,ResistSlash,ResistPierce,ResistBludgeon,ResistFire,ResistCold,ResistAcid,ResistElectric,ResistHealthBoost,ResistStaminaDrain,ResistStaminaBoost,ResistManaDrain,ResistManaBoost,AiUseMagicDelay,ObviousRadarRange,AiAcquireHealth,ResistHealthDrain,DeathTreasureType,LootTier
28053,2,White Phyntos Wasp Swarm,,,,1,1,,0,1,0,,,,,1,,,155,100,200,200,80,90,200,250,90,462,16,9,-1,-1,,1,85,,2,13,1032,,4,20527,,,,,,230,345,,,,,,220,285,230,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28054,34,Aerfalle's Apprentice,,,,1,,,0,1,0,1,1,,,1,,,220,300,220,220,300,300,5000,2000,2000,29,16,14,-1,-1,,1,135,0,1,3,1032,183,2,250000,,,,,,371,441,,,,,,,230,288,300,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28055,12,Spectral Wisp,,,,1,1,,0,1,0,1,1,,,1,,,200,380,250,250,420,420,390,580,520,464,16,20,-1,-1,,1,115,0,2,9,1032,,4,125000,,,,,,333,430,,,,,,,300,205,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28060,0,Ghost of Galaeral,,,,1,,1,,1,0,,0,1,,,1,,140,200,160,160,290,290,200,350,440,,16,77,-1,-1,,32,74,0,1,,2098200,,4,5222,125,110,110,120,120,130,120,,100,100,120,,200,230,182,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28094,0,Ydnew,Female,Aluvian,High Queen's Emissary,1,,1,,1,0,,0,1,1,,1,,200,140,180,200,90,90,195,250,145,,16,31,-1,-1,120,32,124,0,,,6292504,,4,4341,,,,,,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28095,0,King Toad Idol,,,,1,,1,,1,0,,0,1,1,,1,,380,340,250,330,250,285,370,491,486,,16,63,-1,-1,120,32,427,0,,,6292504,,0,39036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28182,0,Apprentice Alchemist,Female,Aluvian,Apprentice Alchemist,1,,1,,1,0,,0,1,1,,1,,80,90,70,70,50,60,125,200,100,,16,31,-1,-1,120,32,5,0,,,6292504,,4,221,,,,,,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28183,0,Apprentice Alchemist,Female,Gharu'ndim,Apprentice Alchemist,1,,1,,1,0,,0,1,1,,1,,80,90,70,70,50,60,125,200,100,,16,31,-1,-1,120,32,5,0,,,6292504,,4,221,,,,,,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28184,0,Apprentice Alchemist,Female,Sho,Apprentice Alchemist,1,,1,,1,0,,0,1,1,,1,,80,90,70,70,50,60,125,200,100,,16,31,-1,-1,120,32,5,0,,,6292504,,4,221,,,,,,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28185,0,Apprentice Cook,Male,Aluvian,Apprentice Cook,1,,1,,1,0,,0,1,1,,1,,80,90,70,70,50,60,125,200,100,,16,31,-1,-1,120,32,5,0,,,6292504,,4,221,,,,,,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28186,0,Apprentice Cook,Male,Gharu'ndim,Apprentice Cook,1,,1,,1,0,,0,1,1,,1,,80,90,70,70,50,60,125,200,100,,16,31,-1,-1,120,32,5,0,,,6292504,,4,221,,,,,,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28187,0,Apprentice Cook,Male,Sho,Apprentice Cook,1,,1,,1,0,,0,1,1,,1,,80,90,70,70,50,60,125,200,100,,16,31,-1,-1,120,32,5,0,,,6292504,,4,221,,,,,,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28188,0,Apprentice Fletcher,Male,Aluvian,Apprentice Fletcher,1,,1,,1,0,,0,1,1,,1,,80,90,70,70,50,60,125,200,100,,16,31,-1,-1,120,32,5,0,,,6292504,,4,221,,,,,,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28189,0,Apprentice Fletcher,Male,Gharu'ndim,Apprentice Fletcher,1,,1,,1,0,,0,1,1,,1,,80,90,70,70,50,60,125,200,100,,16,31,-1,-1,120,32,5,0,,,6292504,,4,221,,,,,,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28190,0,Apprentice Fletcher,Male,Sho,Apprentice Fletcher,1,,1,,1,0,,0,1,1,,1,,80,90,70,70,50,60,125,200,100,,16,31,-1,-1,120,32,5,0,,,6292504,,4,221,,,,,,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28243,12,Haunt,,,,1,0,,0,1,0,1,1,,,,,,250,200,270,270,300,300,400,200,500,460,16,77,-1,-1,,1,100,0,,3,1032,,2,80000,,,,,,290,397,,,,,,,300,220,,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28244,12,Phantom,,,,1,0,,0,1,0,1,1,,,,,,200,190,240,240,300,300,315,190,500,460,16,77,-1,-1,,1,100,0,,3,1032,,2,80000,,,,,,280,374,,,,,,,300,194,,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28245,12,Poltergeist,,,,1,0,,0,1,0,1,1,,,,,,300,250,340,340,300,300,550,250,500,464,16,77,-1,-1,,1,115,0,,3,1032,,2,125000,,,,,,263,389,,,,,,,300,239,,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28246,12,Spirit,,,,1,0,,0,1,0,1,1,,,,,,100,180,220,220,250,250,220,180,450,462,16,77,-1,-1,,1,60,0,,3,1032,,2,17500,,,,,,173,292,,,,,,,300,159,,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28247,11,Sapphire Golem,,,,1,1,,0,1,0,1,1,,,1,,,260,270,160,170,160,160,565,490,435,464,16,13,-1,-1,,1,115,0,2,9,1032,,2,125000,,,,,,243,380,,,,,,,300,226,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28248,4,Black Phyntos Wasp,,,,1,1,,0,1,0,1,1,,,1,,,120,145,175,175,125,105,238,355,265,462,16,9,-1,-1,,1,80,,2,13,1032,,4,30000,,,,,,242,360,,,,,,,285,236,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28249,0,Black Phyntos Hive,,,,1,,,0,1,0,,,,,,1,,180,200,200,200,110,110,400,500,110,462,16,9,-1,-1,,1,90,0,1,5,1032,131,4,24705,,,,,,277,380,,,,,,,,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28250,5,Black Phyntos Swarm,,,,1,1,,0,1,0,1,1,,,1,,,130,155,190,190,140,110,378,505,360,462,16,9,-1,-1,,1,100,,2,13,1032,,4,80000,,,,,,277,380,,,,,,,285,239,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28251,0,Frenzied Phyntos Wasp Hive,,,,1,,,0,1,0,,,,,,1,,1,1,1,1,1,1,8000,1001,1,,16,64,-1,-1,,1,999,0,1,5,1032,131,4,0,,,,,,1,1,,,,,,,,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28252,2,White Phyntos Wasp Swarm,,,,1,1,,0,1,0,,,,,1,,,155,100,200,200,80,90,200,250,90,462,16,9,-1,-1,,1,85,,2,13,1032,,4,20527,,,,,,230,345,,,,,,220,285,230,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28253,4,Giant Phyntos Wasp,,,,1,1,,0,1,0,1,1,,,1,,,130,155,190,190,140,110,378,505,360,460,16,9,-1,-1,,1,100,,2,13,1032,,4,80000,,,,,,303,417,,,,,,,285,265,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28254,0,Giant Phyntos Hive,,,,1,,,0,1,0,,,,,,1,,200,210,225,225,150,150,550,500,300,460,16,9,-1,-1,,1,110,0,1,5,1032,131,4,38239,,,,,,325,420,,,,,,,,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28255,5,Giant Phyntos Swarm,,,,1,1,,0,1,0,1,1,,,1,,,140,170,200,200,150,130,435,570,410,460,16,9,-1,-1,,1,115,,2,13,1032,,4,125000,,,,,,325,420,,,,,,,285,267,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28258,0,Balarazo,Male,Aluvian,Tailor,1,,1,,1,0,,0,1,1,,1,,125,100,180,180,70,100,140,150,150,,16,31,-1,-1,120,32,33,0,,,6292504,,4,1060,,,,,,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28311,0,Scroll of Corrosive Warding,,,,1,,,,1,0,,0,1,1,,1,,380,340,250,330,250,285,370,491,486,,16,63,-1,-1,120,32,171,0,,,6292504,,0,13410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28312,0,Scroll of Scythe Warding,,,,1,,,,1,0,,0,1,1,,1,,380,340,250,330,250,285,370,491,486,,16,63,-1,-1,120,32,171,0,,,6292504,,0,13410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28313,0,Scroll of Flange Warding,,,,1,,,,1,0,,0,1,1,,1,,380,340,250,330,250,285,370,491,486,,16,63,-1,-1,120,32,171,0,,,6292504,,0,13410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28314,0,Scroll of Frore Warding,,,,1,,,,1,0,,0,1,1,,1,,380,340,250,330,250,285,370,491,486,,16,63,-1,-1,120,32,171,0,,,6292504,,0,13410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28315,0,Scroll of Inferno Warding,,,,1,,,,1,0,,0,1,1,,1,,380,340,250,330,250,285,370,491,486,,16,63,-1,-1,120,32,171,0,,,6292504,,0,13410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28316,0,Scroll of Voltaic Warding,,,,1,,,,1,0,,0,1,1,,1,,380,340,250,330,250,285,370,491,486,,16,63,-1,-1,120,32,171,0,,,6292504,,0,13410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28317,0,Scroll of Lance Warding,,,,1,,,,1,0,,0,1,1,,1,,380,340,250,330,250,285,370,491,486,,16,63,-1,-1,120,32,171,0,,,6292504,,0,13410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28376,0,Guruk Behemoth,,,,1,,,0,1,0,,,,,,,,520,1000,210,260,100,100,700,1160,100,449,16,75,-1,-1,,1,143,0,2,13,1032,,2,83119,329,216,216,266,329,426,478,,329,329,329,216,329,,356,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28377,0,Guruk Brute,,,,1,,,0,1,0,,,,,,,,440,750,190,220,100,100,575,910,100,452,16,75,-1,-1,,1,123,0,2,13,1032,,2,61654,331,216,216,266,331,386,450,,331,331,331,216,331,,318,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28378,0,Guruk Destroyer,,,,1,,,0,1,0,,,,,,,,460,800,195,230,100,100,600,960,100,452,16,75,-1,-1,,1,127,0,2,13,1032,,2,66021,331,216,216,266,331,396,454,,331,331,331,216,331,,330,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28379,0,Guruk Heavy,,,,1,,,0,1,0,,,,,,,,360,550,150,180,100,100,475,710,100,448,16,75,-1,-1,,1,107,0,2,13,1032,,2,45453,331,216,216,266,331,346,424,,331,331,331,216,331,,288,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28380,0,Guruk Titan,,,,1,,,0,1,0,,,,,,,,540,1050,215,270,100,100,725,1210,100,449,16,75,-1,-1,,1,151,0,2,13,1032,,2,90436,331,216,216,266,331,426,484,,331,331,331,216,331,,362,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28381,13,Coglock,,,,1,1,,0,1,0,,,,,1,,,310,260,280,260,240,240,4500,1400,1500,19,16,75,-1,-1,,1,115,0,1,3,1032,183,2,160000,280,155,155,280,280,302,403,,280,280,280,,300,240,290,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28382,15,Glogluuk,,,,1,1,,0,1,0,,,,,1,,,330,290,280,280,320,320,5500,1500,1500,23,16,75,-1,-1,,1,130,0,1,3,1032,183,2,218916,345,175,175,300,345,348,441,,345,345,345,,345,240,284,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28383,0,Burun Ruuk Lout,,,,1,,,0,1,0,,,,,,,,180,280,340,160,100,100,325,440,100,448,16,75,-1,-1,,1,95,0,2,13,1032,131,2,26915,196,132,132,142,196,265,354,,196,196,196,,196,,282,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28384,19,Plocagruuk,,,,1,1,,0,1,0,,,,,1,,,410,280,320,320,320,320,7000,1500,1500,449,16,75,-1,-1,,1,150,0,1,3,1032,183,2,274905,383,180,180,312,383,333,444,,383,383,383,,383,240,308,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28385,12,Burun Ruuk Seer,,,,1,1,,0,1,0,,,,,1,,,180,290,180,180,280,280,340,450,420,448,16,75,-1,-1,,1,100,0,2,13,1032,131,2,31711,191,127,127,191,191,322,404,,191,191,191,,191,,241,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28386,12,Burun Ruuk Shaman,,,,1,1,,0,1,0,,,,,1,,,180,330,220,220,320,320,460,490,500,449,16,75,-1,-1,,1,140,0,2,13,1032,131,2,82693,240,166,166,226,240,404,468,,240,240,240,,240,,302,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28387,12,Burun Ruuk Soothsayer,,,,1,1,,0,1,0,,,,,1,,,180,310,200,200,300,300,410,470,460,452,16,75,-1,-1,,1,120,0,2,13,1032,131,2,62120,212,146,146,206,212,371,439,,212,212,212,,212,,283,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28388,0,Barrier,,,,1,,,0,1,0,,,,,,1,,1,1,1,1,1,1,5000,1001,1,,16,75,-1,-1,,1,999,0,1,5,1032,131,4,0,,,,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28389,0,Barrier,,,,1,,,0,1,0,,,,,,1,,1,1,1,1,1,1,8000,1001,1,,16,75,-1,-1,,1,999,0,1,5,1032,131,4,0,,,,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28390,0,Barrier,,,,1,,,0,1,0,,,,,,1,,1,1,1,1,1,1,10000,1001,1,,16,75,-1,-1,,1,999,0,1,5,1032,131,4,0,,,,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28399,0,Strange Device,,,,1,,,,1,0,,0,1,1,,1,,380,340,250,330,250,285,370,491,486,,16,63,-1,-1,120,32,276,0,,,6292504,,0,23940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28400,0,Strange Device,,,,1,,,,1,0,,0,1,1,,1,,380,340,250,330,250,285,370,491,486,,16,63,-1,-1,120,32,276,0,,,6292504,,0,23940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28401,0,Manacle of Biting Pain,,,,1,,,,1,0,,0,1,1,,1,,380,340,250,330,250,285,370,491,486,,16,63,-1,-1,120,32,171,0,,,6292504,,0,13410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28402,0,Eye of the Watcher,,,,1,,,,1,0,,0,1,1,,1,,380,340,250,330,250,285,370,491,486,,16,63,-1,-1,120,32,276,0,,,6292504,,0,23940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28403,0,Eye of the Watcher,,,,1,,,,1,0,,0,1,1,,1,,380,340,250,330,250,285,370,491,486,,16,63,-1,-1,120,32,276,0,,,6292504,,0,23940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28404,0,Eye of the Watcher,,,,1,,,,1,0,,0,1,1,,1,,380,340,250,330,250,285,370,491,486,,16,63,-1,-1,120,32,276,0,,,6292504,,0,23940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28405,0,Eye of the Watcher,,,,1,,,,1,0,,0,1,1,,1,,380,340,250,330,250,285,370,491,486,,16,63,-1,-1,120,32,276,0,,,6292504,,0,23940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28406,0,Eye of the Watcher,,,,1,,,,1,0,,0,1,1,,1,,380,340,250,330,250,285,370,491,486,,16,63,-1,-1,120,32,276,0,,,6292504,,0,23940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28407,0,Eye of the Watcher,,,,1,,,,1,0,,0,1,1,,1,,380,340,250,330,250,285,370,491,486,,16,63,-1,-1,120,32,276,0,,,6292504,,0,23940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28408,0,Eye of the Watcher,,,,1,,,,1,0,,0,1,1,,1,,380,340,250,330,250,285,370,491,486,,16,63,-1,-1,120,32,276,0,,,6292504,,0,23940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28409,0,Eye of the Watcher,,,,1,,,,1,0,,0,1,1,,1,,380,340,250,330,250,285,370,491,486,,16,63,-1,-1,120,32,276,0,,,6292504,,0,23940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28410,0,Eye of the Heights,,,,1,,,,1,0,,0,1,1,,1,,380,340,250,330,250,285,370,491,486,,16,63,-1,-1,120,32,276,0,,,6292504,,0,23940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28411,0,Eye of the Watcher,,,,1,,1,,1,0,,0,1,1,,1,,380,340,250,330,250,285,370,491,486,,16,63,-1,-1,120,32,276,0,,,6292504,,0,23940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28412,0,Tears of Jvikti Kheval,,,,1,,,,1,0,,0,1,1,,1,,380,340,250,330,250,285,370,491,486,,16,63,-1,-1,120,32,171,0,,,6292504,,0,13410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28413,0,Backpack,,,,1,,1,,1,0,,0,1,1,,1,,200,250,200,260,240,30,275,485,110,,16,40,-1,-1,600,32,66,0,,,6292504,,0,4517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28414,0,Royal Guard Tabbeth,Female,Aluvian,Investigator,1,,0,,1,0,,0,1,1,,1,,160,180,60,60,200,220,215,290,275,,16,31,-1,-1,120,32,120,0,,,6292504,,4,2214,,,,,,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28415,0,Offering Urn,,,,1,,,,1,0,,0,1,1,,1,,380,340,250,330,250,285,370,491,486,,16,63,-1,-1,120,32,171,0,,,6292504,,0,13410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28416,0,"Sarcophagus of High Matriarch, Kivik Lir",,,,1,,,,1,0,,0,1,1,,1,,380,340,250,330,250,285,370,491,486,,16,63,-1,-1,120,32,427,0,,,6292504,,0,39036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28417,0,Scroll of Conjurant Chant,,,,1,,,,1,0,,0,1,1,,1,,380,340,250,330,250,285,370,491,486,,16,63,-1,-1,120,32,171,0,,,6292504,,0,13410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28418,0,Scroll of Artificant Chant,,,,1,,,,1,0,,0,1,1,,1,,380,340,250,330,250,285,370,491,486,,16,63,-1,-1,120,32,171,0,,,6292504,,0,13410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28419,0,Scroll of Vitaeic Chant,,,,1,,,,1,0,,0,1,1,,1,,380,340,250,330,250,285,370,491,486,,16,63,-1,-1,120,32,171,0,,,6292504,,0,13410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28420,0,Scroll of Conveyic Chant,,,,1,,,,1,0,,0,1,1,,1,,380,340,250,330,250,285,370,491,486,,16,63,-1,-1,120,32,171,0,,,6292504,,0,13410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28421,0,Scroll of Hieromantic Chant,,,,1,,,,1,0,,0,1,1,,1,,380,340,250,330,250,285,370,491,486,,16,63,-1,-1,120,32,171,0,,,6292504,,0,13410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28422,0,Guardian,,,,1,,1,,1,0,,0,1,1,,1,,380,340,250,330,250,285,370,491,486,,16,63,-1,-1,120,32,427,0,,,6292504,,0,39036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28423,0,Guardian,,,,1,,1,,1,0,,0,1,1,,1,,380,340,250,330,250,285,370,491,486,,16,63,-1,-1,120,32,427,0,,,6292504,,0,39036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28424,0,Guardian,,,,1,,1,,1,0,,0,1,1,,1,,380,340,250,330,250,285,370,491,486,,16,63,-1,-1,120,32,427,0,,,6292504,,0,39036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28425,0,Guardian,,,,1,,1,,1,0,,0,1,1,,1,,380,340,250,330,250,285,370,491,486,,16,63,-1,-1,120,32,427,0,,,6292504,,0,39036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28426,0,Guardian of the Arena,,,,1,,1,,1,0,,0,1,1,,1,,380,340,250,330,250,285,370,491,486,,16,63,-1,-1,120,32,427,0,,,6292504,,0,39036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
